transcript_id	gene_id	biotype	log2FC	qval	five_prime	three_prime	intergenic	coding_prob
MSTRG.28846.1	MSTRG.28846	novel	0.180872034080118	0.922154261244149	FALSE	FALSE	TRUE	0.00981116230143305
MSTRG.26765.1	MSTRG.26765	novel	-0.582890668414033	0.927861587997008	FALSE	FALSE	TRUE	0.0831362514381603
MSTRG.25017.1	MSTRG.25017	novel	-0.467561422881357	0.931988257459238	FALSE	FALSE	TRUE	0.049560522304911
MSTRG.12254.1	MSTRG.12254	novel	0.15230100961779	0.933888025246196	FALSE	FALSE	TRUE	0.690720878309983
MSTRG.14480.1	MSTRG.14480	novel	-0.457408619838557	0.935431778989654	FALSE	FALSE	TRUE	0.00369871353105447
MSTRG.28081.1	MSTRG.28081	novel	-0.529900861983177	0.940435393084702	FALSE	FALSE	TRUE	0.00551961267539395
MSTRG.29515.1	MSTRG.29515	novel	0.254968771903459	0.94383089999799	FALSE	FALSE	TRUE	0.0789395824971833
MSTRG.4967.1	MSTRG.4967	novel	-0.403034640489277	0.944875396974825	FALSE	FALSE	TRUE	0.000389308267426741
MSTRG.21612.1	MSTRG.21612	novel	0.267802046952401	0.948414696017656	FALSE	FALSE	TRUE	0.0150911532596309
MSTRG.25752.1	MSTRG.25752	novel	0.135012888767871	0.948517037781929	FALSE	FALSE	TRUE	0.00741711816755548
MSTRG.2389.1	MSTRG.2389	novel	-0.133618891641831	0.952780012052489	FALSE	FALSE	TRUE	0.4210925112816
MSTRG.15843.1	MSTRG.15843	novel	-0.0822046895777668	0.954890635640544	FALSE	FALSE	TRUE	0.0285460496626196
MSTRG.1122.1	MSTRG.1122	novel	-0.280964247079158	0.961739017164803	FALSE	FALSE	TRUE	0.0150043708699594
MSTRG.4452.1	MSTRG.4452	novel	0.210590858933817	0.961797927309285	FALSE	FALSE	TRUE	0.016660080600206
MSTRG.16908.1	MSTRG.16908	novel	-0.136312215882828	0.962231906336764	FALSE	FALSE	TRUE	0.0165443442840357
MSTRG.20896.1	MSTRG.20896	novel	-0.311497245431123	0.962754910849024	FALSE	FALSE	TRUE	0.0149236898716451
MSTRG.21611.1	MSTRG.21611	novel	0.371503194949211	0.965204612085369	FALSE	FALSE	TRUE	0.00483442990627188
MSTRG.18108.1	MSTRG.18108	novel	-0.251340479977066	0.966506129488941	FALSE	FALSE	TRUE	0.00438507506082747
MSTRG.18109.1	MSTRG.18109	novel	-0.263260648473505	0.971399236530479	FALSE	FALSE	TRUE	0.175257622958874
MSTRG.18107.1	MSTRG.18107	novel	-0.0591910152359462	0.980381344486595	FALSE	FALSE	TRUE	0.0246147068045719
MSTRG.9259.2	MSTRG.9259	novel	0.0647295311896295	0.981714303249235	FALSE	FALSE	TRUE	0.234966804409481
MSTRG.2217.1	MSTRG.2217	novel	-0.202099732728489	0.985721039125025	FALSE	FALSE	TRUE	0.177964146128061
MSTRG.27340.1	MSTRG.27340	novel	0.0772029994671428	0.98574158783799	FALSE	FALSE	TRUE	0.0047601448121549
MSTRG.16561.1	MSTRG.16561	novel	0.139229954953879	0.986063499608811	FALSE	FALSE	TRUE	0.00174011631972107
MSTRG.22112.1	MSTRG.22112	novel	-0.0704995984734118	0.990586391302746	FALSE	FALSE	TRUE	0.00734518066910645
MSTRG.25121.1	MSTRG.25121	novel	-0.14042348302816	0.990587687813297	FALSE	FALSE	TRUE	0.118827864675719
MSTRG.18915.1	MSTRG.18915	novel	-0.0724872413051804	0.990851775044517	FALSE	FALSE	TRUE	0.13676426096643
MSTRG.21604.1	MSTRG.21604	novel	0.0322357518344189	0.990879648649721	FALSE	FALSE	TRUE	0.181147820021096
MSTRG.18110.1	MSTRG.18110	novel	0.101151483294597	0.991207569970736	FALSE	FALSE	TRUE	0.0250170305196059
MSTRG.12448.1	MSTRG.12448	novel	-0.0114476713946024	0.997951730705111	FALSE	FALSE	TRUE	0.00335042852808223
MSTRG.2818.7	MSTRG.2818	novel	-4.17931539665223	4.9053491560144e-53	FALSE	FALSE	FALSE	0.770885378351612
MSTRG.22364.5	MSTRG.22364	novel	2.44056453255705	6.14964885554568e-16	FALSE	FALSE	FALSE	0.74611317707208
MSTRG.22756.1	MSTRG.22756	novel	-2.91449908353059	7.8275989997781e-13	FALSE	FALSE	FALSE	0.999999999995604
MSTRG.7232.3	MSTRG.7232	novel	2.24547211784988	6.91883113839541e-10	FALSE	FALSE	FALSE	0.0608796151303427
MSTRG.7060.12	MSTRG.7060	novel	1.79125915808625	1.0095391821284e-09	FALSE	FALSE	FALSE	0.00603435064302542
MSTRG.736.1	MSTRG.736	novel	1.61010956134091	1.78399274130237e-09	FALSE	FALSE	FALSE	0.0140051912579166
MSTRG.7688.4	MSTRG.7688	novel	1.75283335857125	4.75622468328539e-09	FALSE	FALSE	FALSE	0.966226092426652
MSTRG.4472.1	MSTRG.4472	novel	-3.04788278666261	1.17443968355757e-08	FALSE	FALSE	FALSE	0.0133668351750254
MSTRG.15504.2	MSTRG.15504	novel	-2.61604498058674	1.32591236732525e-08	FALSE	FALSE	FALSE	0.916848071465338
MSTRG.6408.9	MSTRG.6408	novel	-1.23092713647114	1.19849773234326e-07	FALSE	FALSE	FALSE	0.00248643522993438
MSTRG.17778.1	MSTRG.17778	novel	0.990060867541	4.12673360427543e-07	FALSE	FALSE	FALSE	0.24462755252859
MSTRG.16757.2	MSTRG.16757	novel	0.97504489072458	9.60237107390377e-06	FALSE	FALSE	FALSE	0.779949719105959
MSTRG.26662.1	MSTRG.26662	novel	-1.19950188965024	1.55942310308551e-05	FALSE	FALSE	FALSE	0.9999545402188
MSTRG.7731.4	MSTRG.7731	novel	-1.55603421021311	3.99452917716044e-05	FALSE	FALSE	FALSE	0.269167927941127
MSTRG.19987.2	MSTRG.19987	novel	1.34264316239542	5.93341346776887e-05	FALSE	FALSE	FALSE	0.999104871712969
MSTRG.1137.7	MSTRG.1137	novel	-5.9168358317642	0.000127280843588965	FALSE	FALSE	FALSE	0.825873431840319
MSTRG.19786.1	MSTRG.19786	novel	-2.12740471597378	0.000128122227499609	FALSE	FALSE	FALSE	0.0769380176668772
MSTRG.16188.2	MSTRG.16188	novel	-1.69131777810959	0.000141265666441753	FALSE	FALSE	FALSE	0.916226839694477
MSTRG.13569.1	MSTRG.13569	novel	1.02877812794144	0.000179679324575046	FALSE	FALSE	FALSE	0.490711573133301
MSTRG.24781.3	MSTRG.24781	novel	0.905312082723596	0.000347723121942086	FALSE	FALSE	FALSE	0.00164911089542682
MSTRG.22449.11	MSTRG.22449	novel	-1.05984746642786	0.000445385266116836	FALSE	FALSE	FALSE	0.239105577734718
MSTRG.6408.8	MSTRG.6408	novel	-0.91484821822443	0.000746826157708994	FALSE	FALSE	FALSE	1.17842186972785e-06
MSTRG.15163.41	MSTRG.15163	novel	1.06386045538452	0.000851808787361115	FALSE	FALSE	FALSE	0.472841455105842
MSTRG.1118.3	MSTRG.1118	novel	-0.948372929491477	0.00165679129507202	FALSE	FALSE	FALSE	0.997857598746798
MSTRG.3701.8	MSTRG.3701	novel	-1.84857305464969	0.0018033673979086	FALSE	FALSE	FALSE	0.521934043696411
MSTRG.15504.8	MSTRG.15504	novel	-2.87449181335211	0.00197543529039917	FALSE	FALSE	FALSE	0.558381343164555
MSTRG.11558.18	MSTRG.11558	novel	-1.34505953974906	0.00209473817597066	FALSE	FALSE	FALSE	0.0533891551821262
MSTRG.15832.1	MSTRG.15832	novel	-1.73100975001577	0.00310510854201271	FALSE	FALSE	FALSE	0.00989050348770481
MSTRG.2413.2	MSTRG.2413	novel	-0.913910683452548	0.00310856638780465	FALSE	FALSE	FALSE	1
MSTRG.16703.14	MSTRG.16703	novel	-1.75046496659122	0.00313762238275508	FALSE	FALSE	FALSE	0.0104575082834609
MSTRG.7731.3	MSTRG.7731	novel	-2.03425545915462	0.00319231115074494	FALSE	FALSE	FALSE	0.269534817201207
MSTRG.1182.10	MSTRG.1182	novel	-1.40391334079334	0.00415805840615175	FALSE	FALSE	FALSE	0.16339603344263
MSTRG.16703.9	MSTRG.16703	novel	-0.761760926530705	0.00469878451711522	FALSE	FALSE	FALSE	0.20707510026703
MSTRG.14083.5	MSTRG.14083	novel	-2.40954497133413	0.00488281447557426	FALSE	FALSE	FALSE	1.2161560661998e-08
MSTRG.10609.7	MSTRG.10609	novel	1.20591061830393	0.00524831446922407	FALSE	FALSE	FALSE	0.997721180128625
MSTRG.2650.1	MSTRG.2650	novel	-0.863183193775626	0.00535832810760514	FALSE	FALSE	FALSE	1
MSTRG.21781.3	MSTRG.21781	novel	-3.53528948576296	0.00538004752833548	FALSE	FALSE	FALSE	0.00735508386659341
MSTRG.23294.1	MSTRG.23294	novel	-4.33635578432233	0.00559931301708069	FALSE	FALSE	FALSE	0.00104631325555979
MSTRG.16289.1	MSTRG.16289	novel	-1.03757757800851	0.00566457422929149	FALSE	FALSE	FALSE	0.153618775170955
MSTRG.2105.2	MSTRG.2105	novel	-1.18488255400896	0.00581788165415248	FALSE	FALSE	FALSE	0.034278064342905
MSTRG.3597.16	MSTRG.3597	novel	4.67927504767702	0.00691257184068051	FALSE	FALSE	FALSE	0.0061077179451834
MSTRG.18882.11	MSTRG.18882	novel	-1.08849247355967	0.00757605296850622	FALSE	FALSE	FALSE	0.876535028330778
MSTRG.20151.8	MSTRG.20151	novel	1.58116672187788	0.00794763762990216	FALSE	FALSE	FALSE	0.539496495651123
MSTRG.17016.5	MSTRG.17016	novel	-0.684843055444892	0.0082689241994236	FALSE	FALSE	FALSE	0.187918175682793
MSTRG.12101.1	MSTRG.12101	novel	-4.36173863527035	0.00973885716079353	FALSE	FALSE	FALSE	0.0496017229945323
MSTRG.17778.27	MSTRG.17778	novel	1.06929677320234	0.0173902271228418	FALSE	FALSE	FALSE	0.0935896688025772
MSTRG.23673.1	MSTRG.23673	novel	1.16293327276541	0.0174325916191748	FALSE	FALSE	FALSE	0.50599246555641
MSTRG.24732.1	MSTRG.24732	novel	-0.931056077258059	0.0185727530085538	FALSE	FALSE	FALSE	0.99999999994651
MSTRG.6910.5	MSTRG.6910	novel	4.76134642412855	0.0232294385814932	FALSE	FALSE	FALSE	0.46101415021643
MSTRG.15509.2	MSTRG.15509	novel	-3.90352239915222	0.0244221086117661	FALSE	FALSE	FALSE	0.586761437189096
MSTRG.13893.12	MSTRG.13893	novel	1.30549613082911	0.0252714705337731	FALSE	FALSE	FALSE	0.0991000421238683
MSTRG.6484.3	MSTRG.6484	novel	-5.36707359685366	0.0255510877343676	FALSE	FALSE	FALSE	0.69807826075016
MSTRG.16629.1	MSTRG.16629	novel	-1.27479678347601	0.0279897333472395	FALSE	FALSE	FALSE	0.987424329508408
MSTRG.2105.1	MSTRG.2105	novel	-1.78580380751169	0.029411512742425	FALSE	FALSE	FALSE	0.0138291945038061
MSTRG.14787.1	MSTRG.14787	novel	-0.463048059431105	0.0301445435478187	FALSE	FALSE	FALSE	0.96847911712706
MSTRG.5200.2	MSTRG.5200	novel	1.0721996729123	0.0328462258375391	FALSE	FALSE	FALSE	0.056752436130181
MSTRG.13286.1	MSTRG.13286	novel	-0.526860862361796	0.0328879017648146	FALSE	FALSE	FALSE	0.999670286021427
MSTRG.2153.4	MSTRG.2153	novel	-1.25341672659217	0.0338065836973663	FALSE	FALSE	FALSE	0.000387433191589881
MSTRG.20640.4	MSTRG.20640	novel	0.686537818200008	0.0372333816034482	FALSE	FALSE	FALSE	0.241036795404359
MSTRG.25430.1	MSTRG.25430	novel	1.14688280838572	0.0396307835848138	FALSE	FALSE	FALSE	0.972097896407201
MSTRG.22757.1	MSTRG.22757	novel	-4.46685572854886	0.0401091331876591	FALSE	FALSE	FALSE	0.00777041628643408
MSTRG.1934.1	MSTRG.1934	novel	1.160399459102	0.0404818465489465	FALSE	FALSE	FALSE	0.00749607678609045
MSTRG.16127.4	MSTRG.16127	novel	-5.34368069008631	0.0404902153368035	FALSE	FALSE	FALSE	0.000356901245517501
MSTRG.3688.2	MSTRG.3688	novel	-1.09138257434306	0.0419347543399177	FALSE	FALSE	FALSE	0.999995237958329
MSTRG.18692.9	MSTRG.18692	novel	5.98257528337494	0.0444842630871128	FALSE	FALSE	FALSE	0.0053006943788357
MSTRG.5031.4	MSTRG.5031	novel	-2.0557343955277	0.0447132260615421	FALSE	FALSE	FALSE	0.608704053822958
MSTRG.12205.25	MSTRG.12205	novel	0.740107615693044	0.045183240664194	FALSE	FALSE	FALSE	0.0426696131465724
MSTRG.15504.7	MSTRG.15504	novel	-1.99175758048482	0.0490900516199181	FALSE	FALSE	FALSE	0.558381343164555
MSTRG.16610.3	MSTRG.16610	novel	-1.5756735051741	0.0521253085255506	FALSE	FALSE	FALSE	0.00420946190201213
MSTRG.19299.12	MSTRG.19299	novel	0.880726309350168	0.0545593762843602	FALSE	FALSE	FALSE	0.834603394023603
MSTRG.3190.10	MSTRG.3190	novel	-0.793195286391707	0.0550808107938157	FALSE	FALSE	FALSE	0.0424836808892488
MSTRG.5295.5	MSTRG.5295	novel	-0.439244809635244	0.0593830069494443	FALSE	FALSE	FALSE	0.999999989566376
MSTRG.29113.1	MSTRG.29113	novel	-1.18382034582184	0.0600525005964916	FALSE	FALSE	FALSE	0.00348395183012203
MSTRG.28012.8	MSTRG.28012	novel	-0.677792674249295	0.0640281502506095	FALSE	FALSE	FALSE	0.985850594901845
MSTRG.10322.1	MSTRG.10322	novel	-4.65738936172238	0.0654824525539347	FALSE	FALSE	FALSE	0.189657432093772
MSTRG.13644.12	MSTRG.13644	novel	5.61724472688129	0.0669983072425052	FALSE	FALSE	FALSE	0.940278827439927
MSTRG.29492.1	MSTRG.29492	novel	-2.24484602021232	0.0682130717830838	FALSE	FALSE	FALSE	0.00154438237530641
MSTRG.25636.1	MSTRG.25636	novel	0.680127542908999	0.0690509281843936	FALSE	FALSE	FALSE	0.999999965864291
MSTRG.8287.3	MSTRG.8287	novel	0.94673412713283	0.0696437834503389	FALSE	FALSE	FALSE	0.234583373065301
MSTRG.12449.5	MSTRG.12449	novel	-4.67121981211037	0.0696868315562358	FALSE	FALSE	FALSE	0.838295040988893
MSTRG.23334.3	MSTRG.23334	novel	3.76998824056382	0.0698131291252295	FALSE	FALSE	FALSE	0.600440074436487
MSTRG.12405.4	MSTRG.12405	novel	1.09072444809362	0.0736567476056487	FALSE	FALSE	FALSE	1
MSTRG.17366.1	MSTRG.17366	novel	-3.19271975013572	0.0752833272726759	FALSE	FALSE	FALSE	0.00335776669267073
MSTRG.25091.24	MSTRG.25091	novel	0.536541514588222	0.0833068273888	FALSE	FALSE	FALSE	0.99999993679948
MSTRG.6696.5	MSTRG.6696	novel	1.06227043568117	0.0842941420202733	FALSE	FALSE	FALSE	0.0273533413910743
MSTRG.7574.6	MSTRG.7574	novel	4.31137323993166	0.0847089141712426	FALSE	FALSE	FALSE	0.82283987272079
MSTRG.6844.1	MSTRG.6844	novel	5.53280944892934	0.0858667543481251	FALSE	FALSE	FALSE	0.474379931046799
MSTRG.15175.1	MSTRG.15175	novel	1.38508665778964	0.0880616995509889	FALSE	FALSE	FALSE	0.0214166588615721
MSTRG.16746.1	MSTRG.16746	novel	-4.0318367909443	0.0929406877513496	FALSE	FALSE	FALSE	0.0188429913343177
MSTRG.2992.5	MSTRG.2992	novel	-2.71040448941959	0.0940688396178705	FALSE	FALSE	FALSE	0.226268824515753
MSTRG.2200.2	MSTRG.2200	novel	-5.39248708940757	0.0996196707879813	FALSE	FALSE	FALSE	0.000903429428971265
MSTRG.26305.1	MSTRG.26305	novel	1.24680316754722	0.1048829494501	FALSE	FALSE	FALSE	0.0784236599148166
MSTRG.22043.5	MSTRG.22043	novel	-1.39211802482144	0.10492829734707	FALSE	FALSE	FALSE	1
MSTRG.2785.9	MSTRG.2785	novel	-1.19932939820905	0.108735584418188	FALSE	FALSE	FALSE	0.00964086491663101
MSTRG.3690.3	MSTRG.3690	novel	1.31958295998998	0.111153109375723	FALSE	FALSE	FALSE	0.999968151939045
MSTRG.11024.1	MSTRG.11024	novel	0.685360547201345	0.114154990139214	FALSE	FALSE	FALSE	0.999999408264746
MSTRG.21835.3	MSTRG.21835	novel	-0.69881304002843	0.117818499457004	FALSE	FALSE	FALSE	0.0112090559704141
MSTRG.21513.3	MSTRG.21513	novel	-1.41019216309352	0.122418404618857	FALSE	FALSE	FALSE	0.00850315956470006
MSTRG.21309.16	MSTRG.21309	novel	5.53852760546015	0.122885890464081	FALSE	FALSE	FALSE	0.992392613736195
MSTRG.3452.1	MSTRG.3452	novel	-0.473238016245522	0.12820169004885	FALSE	FALSE	FALSE	0.00051249698957132
MSTRG.14330.8	MSTRG.14330	novel	0.745987429679173	0.129438887110259	FALSE	FALSE	FALSE	0.966741837014105
MSTRG.3712.1	MSTRG.3712	novel	0.914885996641788	0.130140563276481	FALSE	FALSE	FALSE	0.0672009766630782
MSTRG.2200.8	MSTRG.2200	novel	-0.692745418054957	0.130632633936038	FALSE	FALSE	FALSE	0.000463504414064469
MSTRG.11202.16	MSTRG.11202	novel	0.947274874004711	0.131392257031111	FALSE	FALSE	FALSE	0.00585604672821404
MSTRG.7653.7	MSTRG.7653	novel	1.29434721185653	0.132223437464135	FALSE	FALSE	FALSE	0.999604903107664
MSTRG.25761.4	MSTRG.25761	novel	0.413408070550563	0.136472042361075	FALSE	FALSE	FALSE	0.00459542641646382
MSTRG.29808.1	MSTRG.29808	novel	4.64562941798359	0.140255225744635	FALSE	FALSE	FALSE	0.0226836404043953
MSTRG.14313.1	MSTRG.14313	novel	1.58651110566683	0.141434250096392	FALSE	FALSE	FALSE	0.897486645981276
MSTRG.6346.1	MSTRG.6346	novel	-0.697499093632545	0.141434250096392	FALSE	FALSE	FALSE	0.998119392098216
MSTRG.1627.27	MSTRG.1627	novel	5.28653856888467	0.149596556784746	FALSE	FALSE	FALSE	0.312978729994549
MSTRG.748.15	MSTRG.748	novel	-1.29410653958482	0.151380855712856	FALSE	FALSE	FALSE	0.209988510736086
MSTRG.17372.2	MSTRG.17372	novel	-1.76582135880914	0.154000858300908	FALSE	FALSE	FALSE	0.106050122215048
MSTRG.8372.3	MSTRG.8372	novel	-0.694657282809829	0.155353179440376	FALSE	FALSE	FALSE	0.0256788525083888
MSTRG.18563.8	MSTRG.18563	novel	1.40047421394056	0.156825065636556	FALSE	FALSE	FALSE	0.996568905892653
MSTRG.27829.1	MSTRG.27829	novel	-2.73064763090512	0.162001779062001	FALSE	FALSE	FALSE	0.000217709587673478
MSTRG.1799.1	MSTRG.1799	novel	3.47814538679677	0.162280057689475	FALSE	FALSE	FALSE	0.0135002688241577
MSTRG.5214.16	MSTRG.5214	novel	-1.10167703115851	0.165590522498496	FALSE	FALSE	FALSE	0.716922513400925
MSTRG.4037.8	MSTRG.4037	novel	1.06336535334085	0.167064893751251	FALSE	FALSE	FALSE	0.000596800507431329
MSTRG.25587.6	MSTRG.25587	novel	0.59260490333412	0.175907835499224	FALSE	FALSE	FALSE	0.0375393960745972
MSTRG.12677.1	MSTRG.12677	novel	-1.44592648855891	0.178207611522995	FALSE	FALSE	FALSE	0.028856584524057
MSTRG.29709.6	MSTRG.29709	novel	-0.355437003644657	0.183534710541314	FALSE	FALSE	FALSE	0.212053728872293
MSTRG.20041.8	MSTRG.20041	novel	-0.581138574886343	0.186308167773313	FALSE	FALSE	FALSE	0.825913983775946
MSTRG.6408.10	MSTRG.6408	novel	-0.707447700478048	0.18644595777637	FALSE	FALSE	FALSE	0.00102125818269862
MSTRG.1133.5	MSTRG.1133	novel	-0.612086055411434	0.186708338989231	FALSE	FALSE	FALSE	0.0660470768711159
MSTRG.13343.1	MSTRG.13343	novel	2.79707675424201	0.186708338989231	FALSE	FALSE	FALSE	0.0379179706435105
MSTRG.886.2	MSTRG.886	novel	0.579984902177617	0.194189195863042	FALSE	FALSE	FALSE	0.994625592234275
MSTRG.17089.1	MSTRG.17089	novel	-0.812378330661112	0.194648921750008	FALSE	FALSE	FALSE	0.00859911095044065
MSTRG.9141.5	MSTRG.9141	novel	-5.42420647186835	0.195325836672131	FALSE	FALSE	FALSE	0.993606055557617
MSTRG.28019.1	MSTRG.28019	novel	1.25613931901179	0.198807919830399	FALSE	FALSE	FALSE	0.00575469256562643
MSTRG.8175.1	MSTRG.8175	novel	-0.489581122694547	0.199426103113442	FALSE	FALSE	FALSE	0.0120356470513217
MSTRG.12555.1	MSTRG.12555	novel	-4.48477047252819	0.207088585787135	FALSE	FALSE	FALSE	0.985211164586562
MSTRG.28569.1	MSTRG.28569	novel	0.666086573482784	0.20734678343538	FALSE	FALSE	FALSE	0.888370111290702
MSTRG.17199.4	MSTRG.17199	novel	0.400019295982678	0.207358956139279	FALSE	FALSE	FALSE	0.65238344157219
MSTRG.15067.20	MSTRG.15067	novel	0.705573729980886	0.207967254331837	FALSE	FALSE	FALSE	0.999999750385297
MSTRG.22716.6	MSTRG.22716	novel	1.99922874692655	0.209034470284598	FALSE	FALSE	FALSE	2.22044604925031e-16
MSTRG.7731.2	MSTRG.7731	novel	-1.58082343124406	0.212333011257699	FALSE	FALSE	FALSE	0.269534817201207
MSTRG.11006.18	MSTRG.11006	novel	-5.14796552978898	0.212524292141305	FALSE	FALSE	FALSE	0.969887013991666
MSTRG.28038.1	MSTRG.28038	novel	-1.5472310957665	0.216275581396929	FALSE	FALSE	FALSE	0.999999992259719
MSTRG.2110.1	MSTRG.2110	novel	-2.91733412897925	0.216814390056894	FALSE	FALSE	FALSE	0.0223723626992408
MSTRG.849.1	MSTRG.849	novel	0.945758961840609	0.218193826018961	FALSE	FALSE	FALSE	0.398981542082733
MSTRG.12956.1	MSTRG.12956	novel	0.556565150354209	0.218683017444966	FALSE	FALSE	FALSE	0.889848056939537
MSTRG.846.1	MSTRG.846	novel	1.09849272334508	0.21976125811204	FALSE	FALSE	FALSE	0.00808579257860585
MSTRG.7653.4	MSTRG.7653	novel	1.61707689893347	0.220843592621025	FALSE	FALSE	FALSE	0.967107730374795
MSTRG.12204.13	MSTRG.12204	novel	1.28948432588359	0.222687597870913	FALSE	FALSE	FALSE	0.589465550009053
MSTRG.15584.1	MSTRG.15584	novel	1.4436858973275	0.230001565903452	FALSE	FALSE	FALSE	0.766044688257845
MSTRG.10002.1	MSTRG.10002	novel	2.43143815532901	0.230724077155043	FALSE	FALSE	FALSE	0.00154565048569911
MSTRG.16170.25	MSTRG.16170	novel	1.5549785981107	0.236232222650535	FALSE	FALSE	FALSE	0.00627851424840529
MSTRG.6674.4	MSTRG.6674	novel	-0.622626577575399	0.236718741468975	FALSE	FALSE	FALSE	0.999038342131728
MSTRG.15938.6	MSTRG.15938	novel	-0.965009712316759	0.24538586577434	FALSE	FALSE	FALSE	0.0504651850434262
MSTRG.16672.3	MSTRG.16672	novel	0.711568059312241	0.245458044541664	FALSE	FALSE	FALSE	0.0456454203810354
MSTRG.8282.11	MSTRG.8282	novel	0.629413700243959	0.248214825492783	FALSE	FALSE	FALSE	0.0653076978444714
MSTRG.12087.6	MSTRG.12087	novel	1.53167630196622	0.253876581815283	FALSE	FALSE	FALSE	0.131984948630468
MSTRG.5590.1	MSTRG.5590	novel	0.989722949784922	0.254882029246814	FALSE	FALSE	FALSE	0.653783832076735
MSTRG.10057.4	MSTRG.10057	novel	-4.36328230469047	0.255390742500866	FALSE	FALSE	FALSE	0.999999905862893
MSTRG.8806.3	MSTRG.8806	novel	-1.71731511336428	0.257246844657579	FALSE	FALSE	FALSE	0.998976998360258
MSTRG.14992.1	MSTRG.14992	novel	2.253265887673	0.258124950933914	FALSE	FALSE	FALSE	0.0404626805905939
MSTRG.16515.1	MSTRG.16515	novel	-1.42869158983154	0.259493118451954	FALSE	FALSE	FALSE	0.07558169237738
MSTRG.12095.1	MSTRG.12095	novel	0.638261990951128	0.26003851093182	FALSE	FALSE	FALSE	0.999999999442316
MSTRG.15273.63	MSTRG.15273	novel	0.662364180589585	0.265719209944571	FALSE	FALSE	FALSE	0.0444801929158176
MSTRG.9545.5	MSTRG.9545	novel	-0.523687012725149	0.267183477572106	FALSE	FALSE	FALSE	0.0099478620686887
MSTRG.15800.5	MSTRG.15800	novel	0.385183523404073	0.267427040641333	FALSE	FALSE	FALSE	0.318227791216285
MSTRG.3081.9	MSTRG.3081	novel	3.76453469211439	0.275096379954023	FALSE	FALSE	FALSE	0.0453354650706461
MSTRG.12808.7	MSTRG.12808	novel	1.38639413635761	0.280732784865659	FALSE	FALSE	FALSE	0.893554309102356
MSTRG.11344.7	MSTRG.11344	novel	-5.1097608692238	0.281639175735368	FALSE	FALSE	FALSE	0.0301667445611511
MSTRG.3334.1	MSTRG.3334	novel	1.18343524497284	0.282503885581748	FALSE	FALSE	FALSE	0.372536995600924
MSTRG.23558.1	MSTRG.23558	novel	0.63831849255987	0.283070705683298	FALSE	FALSE	FALSE	0.0770978073414799
MSTRG.15356.11	MSTRG.15356	novel	0.954929580049581	0.285243066510136	FALSE	FALSE	FALSE	0.0166810112691254
MSTRG.8381.1	MSTRG.8381	novel	1.7832396987571	0.285781493263537	FALSE	FALSE	FALSE	0.00103804433100458
MSTRG.27641.5	MSTRG.27641	novel	0.350355128813212	0.290902474043317	FALSE	FALSE	FALSE	0.841691506041002
MSTRG.9311.40	MSTRG.9311	novel	-0.950706949048475	0.29249082485815	FALSE	FALSE	FALSE	0.325010775651187
MSTRG.3217.3	MSTRG.3217	novel	-5.47299477895751	0.297930136157929	FALSE	FALSE	FALSE	0.0402218673320286
MSTRG.29484.12	MSTRG.29484	novel	3.50504471896059	0.301035993472177	FALSE	FALSE	FALSE	0.00209666325506479
MSTRG.15255.1	MSTRG.15255	novel	1.35972311502349	0.30157631138479	FALSE	FALSE	FALSE	0.0695541903600972
MSTRG.17917.4	MSTRG.17917	novel	0.788242801635423	0.301840184359409	FALSE	FALSE	FALSE	0.0172350200328428
MSTRG.14185.4	MSTRG.14185	novel	-0.987179259760543	0.303215198174188	FALSE	FALSE	FALSE	0.999885796124121
MSTRG.28048.1	MSTRG.28048	novel	2.62253078857155	0.304261554567332	FALSE	FALSE	FALSE	0.00579987899489347
MSTRG.12227.2	MSTRG.12227	novel	1.01881750971207	0.30440193573044	FALSE	FALSE	FALSE	0.106182093312374
MSTRG.24875.3	MSTRG.24875	novel	3.84879445372586	0.305632966129372	FALSE	FALSE	FALSE	0.99971168202985
MSTRG.20569.1	MSTRG.20569	novel	-3.432652846721	0.309716847779171	FALSE	FALSE	FALSE	0.960779703594326
MSTRG.14338.8	MSTRG.14338	novel	4.44022644828476	0.314300378079927	FALSE	FALSE	FALSE	0.985764238938517
MSTRG.29475.3	MSTRG.29475	novel	-2.21810036210718	0.315087397109684	FALSE	FALSE	FALSE	2.10975201284332e-06
MSTRG.2212.27	MSTRG.2212	novel	-0.58541760889602	0.320251659734144	FALSE	FALSE	FALSE	0.0212473062495941
MSTRG.29709.4	MSTRG.29709	novel	-1.11408897557264	0.320871637031454	FALSE	FALSE	FALSE	0.198392385368785
MSTRG.20965.3	MSTRG.20965	novel	0.657550189174075	0.324736675574906	FALSE	FALSE	FALSE	0.00321086589792928
MSTRG.6217.2	MSTRG.6217	novel	2.01818309470517	0.324945730389862	FALSE	FALSE	FALSE	0.79321035235336
MSTRG.3688.1	MSTRG.3688	novel	-0.833366914086719	0.325847308688551	FALSE	FALSE	FALSE	0.998790811727816
MSTRG.816.6	MSTRG.816	novel	-1.78958123037951	0.327607367041218	FALSE	FALSE	FALSE	0.0394620355292775
MSTRG.29709.8	MSTRG.29709	novel	-0.94806028209348	0.328481920495058	FALSE	FALSE	FALSE	0.242474823073749
MSTRG.7688.6	MSTRG.7688	novel	1.11406735051179	0.328738378699987	FALSE	FALSE	FALSE	0.966226092426652
MSTRG.7653.11	MSTRG.7653	novel	0.488690302433814	0.338564972983037	FALSE	FALSE	FALSE	0.0107667928224172
